ds,yhat
2024-06-17,69.23372399494016
2024-06-18,69.37820461660668
2024-06-19,69.35853400731519
2024-06-20,69.35885043957376
2024-06-21,69.39073290431104
2024-06-22,69.34339869858564
2024-06-23,69.29642322390211
2024-06-24,69.25111073195787
2024-06-25,69.39459677618625
2024-06-26,69.37911995176042
2024-06-27,69.38782810075064
2024-06-28,69.43121057880559
2024-06-29,69.39733252323136
2024-06-30,69.36459244280645
2024-07-01,69.33313072597292
2024-07-02,69.48896870058203
2024-07-03,69.48331475127904
2024-07-04,69.49840167498819
2024-07-05,69.54394598413396
2024-07-06,69.50740434574467
2024-07-07,69.46674788131486
2024-07-08,69.4218815011911
2024-07-09,69.55878766733224
2024-07-10,69.52883104005569
2024-07-11,69.51458832708884
2024-07-12,69.52629436461584
2024-07-13,69.45208010892613
2024-07-14,69.37072390773235
2024-07-15,69.28304400141776
2024-07-16,69.3760125317701
2024-07-17,69.30202847642404
2024-07-18,69.24471483852213
2024-07-19,69.21533214934566
2024-07-20,69.10298497568212
2024-07-21,68.98734376804401
2024-07-22,68.87001089156932
2024-07-23,68.9386119063502
2024-07-24,68.84605017877762
2024-07-25,68.77629067159889
2024-07-26,68.74076532869401
2024-07-27,68.62857693507547
2024-07-28,68.5192238031265
2024-07-29,68.41397396914232
2024-07-30,68.49996964299892
2024-07-31,68.4294995141464
2024-08-01,68.38580414508453
2024-08-02,68.37950613429874
2024-08-03,68.29884110169425
2024-08-04,68.22241095354542
2024-08-05,68.15058717921819
2024-08-06,68.26964398267114
2024-08-07,68.23105793387593
2024-08-08,68.21733850396649
2024-08-09,68.23848037660017
2024-08-10,68.18221290144965
2024-08-11,68.12676758324207
2024-08-12,68.07229093565468
2024-08-13,68.20498223334104
2024-08-14,68.17639273834574
2024-08-15,68.16925081924835
2024-08-16,68.19390407073185
2024-08-17,68.1385541676333
2024-08-18,68.08200585536225
2024-08-19,68.02505803778227
2024-08-20,68.1546172300615
2024-08-21,68.12297076539504
2024-08-22,68.11358503853289
2024-08-23,68.13752078231848
2024-08-24,68.08364199506255
2024-08-25,68.03134077118803
2024-08-26,67.98190678626322
2024-08-27,68.12262240817607
2024-08-28,68.10602141930639
2024-08-29,68.11567710134197
2024-08-30,68.16261200561277
2024-08-31,68.1355062011183
2024-09-01,68.11342626940264
2024-09-02,68.09720365623008
2024-09-03,68.2735430576012
2024-09-04,68.29429838743472
2024-09-05,68.34228151213024
2024-09-06,68.42769539801746
2024-09-07,68.43836769868744
2024-09-08,68.45250622277344
2024-09-09,68.4701040271699
2024-09-10,68.67707393999814
2024-09-11,68.72454920770508
2024-09-12,68.79471464662942
2024-09-13,68.89725921458111
2024-09-14,68.91962539730875
2024-09-15,68.93977633745502
2024-09-16,68.95760807411412
2024-09-17,69.15908646911582
2024-09-18,69.195545442685
2024-09-19,69.24951098620885
2024-09-20,69.33114211171132
2024-09-21,69.32846452600543
2024-09-22,69.32011848673947
2024-09-23,69.30674885754802
2024-09-24,69.47511768601395
2024-09-25,69.47737674874787
2024-09-26,69.49686540016614
2024-09-27,69.54452577193851
2024-09-28,69.50911198754885
2024-09-29,69.46991568548135
2024-09-30,69.4281366361874
2024-10-01,69.5709794499505
2024-10-02,69.55091437561349
2024-10-03,69.5514679450159
2024-10-04,69.5836357757497
2024-10-05,69.53609429925947
2024-10-06,69.4879336422383
2024-10-07,69.44004021305565
2024-10-08,69.57920959494652
2024-10-09,69.55742719983243
2024-10-10,69.5576817571626
2024-10-11,69.59040315653915
2024-10-12,69.54370052896346
2024-10-13,69.49612185228428
2024-10-14,69.44806266078787
2024-10-15,69.58590349142585
2024-10-16,69.56131258645503
2024-10-17,69.55707805977056
2024-10-18,69.58356027591077
2024-10-19,69.52893968165341
2024-10-20,69.47198087990051
2024-10-21,69.4134401985491
2024-10-22,69.54019624294305
2024-10-23,69.50454000001771
2024-10-24,69.4899889450379
2024-10-25,69.50771633551321
2024-10-26,69.44677155037122
2024-10-27,69.38681304929679
2024-10-28,69.32948213602214
2024-10-29,69.46249806489617
2024-10-30,69.43891219856576
2024-10-31,69.44288686224452
2024-11-01,69.48609129194719
2024-11-02,69.4578917276878
2024-11-03,69.43805836127197
2024-11-04,69.42811836156967
2024-11-05,69.61543642469427
2024-11-06,69.6524613019317
2024-11-07,69.72250450487641
2024-11-08,69.83614392546973
2024-11-09,69.88142953187422
2024-11-10,69.93661371931641
2024-11-11,70.00153516485072
2024-11-12,70.26173702042026
2024-11-13,70.36775705648377
2024-11-14,70.50095490637798
2024-11-15,70.66996791650978
2024-11-16,70.76097137901323
2024-11-17,70.85046422675728
2024-11-18,70.9367074666608
2024-11-19,71.20389458311688
2024-11-20,71.30148993791859
2024-11-21,71.41009879436012
2024-11-22,71.53795905755891
2024-11-23,71.57122924786171
2024-11-24,71.58679272116848
2024-11-25,71.58370457544719
2024-11-26,71.74735989789677
2024-11-27,71.72881908410099
2024-11-28,71.71065385965152
2024-11-29,71.70340440412414
2024-11-30,71.59582270590998
2024-12-01,71.46762306714051
2024-12-02,71.32086737866639
2024-12-03,71.34406524875317
2024-12-04,71.19142636034071
2024-12-05,71.04863050409097
2024-12-06,70.92920763047442
2024-12-07,70.72470506821044
2024-12-08,70.51736486840483
2024-12-09,70.3114408998792
2024-12-10,70.29723769450462
2024-12-11,70.13031018773461
2024-12-12,69.99719137587562
2024-12-13,69.91174156479882
2024-12-14,69.76529740523587
2024-12-15,69.63934440443965
2024-12-16,69.53684292731367
2024-12-17,69.64628971409229
2024-12-18,69.62095372181815
2024-12-19,69.64465261007459
2024-12-20,69.72816249446534
2024-12-21,69.75943778446911
2024-12-22,69.81636312165254
2024-12-23,69.89816550286098
2024-12-24,70.18956648024037
2024-12-25,70.34011095778033
2024-12-26,70.53003652392924
2024-12-27,70.76677353210485
2024-12-28,70.93525036714604
2024-12-29,71.11072363228358
2024-12-30,71.29025921889117
2024-12-31,71.6569422461833
2025-01-01,71.85925075667268
2025-01-02,72.07695579053457
2025-01-03,72.31763709019579
2025-01-04,72.46698829804927
2025-01-05,72.60163121133237
2025-01-06,72.72056529923731
2025-01-07,73.00933112322315
2025-01-08,73.1193235978764
2025-01-09,73.23361914064941
2025-01-10,73.36340772644552
2025-01-11,73.3982057705088
2025-01-12,73.41857170835463
2025-01-13,73.42745296804583
2025-01-14,73.61424558750547
2025-01-15,73.63400507980745
2025-01-16,73.67317524468146
2025-01-17,73.74592850687883
2025-01-18,73.74429611658401
2025-01-19,73.75081227537198
2025-01-20,73.76980280213576
2025-01-21,73.99140118356787
2025-01-22,74.07073183347406
2025-01-23,74.19362807638112
2025-01-24,74.37297882596904
2025-01-25,74.49888224420292
2025-01-26,74.65132995563711
2025-01-27,74.8315515137927
2025-01-28,75.22610064056559
2025-01-29,75.4861213663999
2025-01-30,75.79315956027304
2025-01-31,76.15561151546457
2025-02-01,76.4589853534221
2025-02-02,76.77869614258992
2025-02-03,77.11152166636403
2025-02-04,77.63979758460206
2025-02-05,78.0107873976261
2025-02-06,78.40259011075601
2025-02-07,78.8206748688049
2025-02-08,79.14821618216392
2025-02-09,79.45894881124207
2025-02-10,79.74866777032624
2025-02-11,80.19945111615851
2025-02-12,80.45904027166611
2025-02-13,80.70674056040782
2025-02-14,80.94993143891402
2025-02-15,81.07436069895276
2025-02-16,81.15694277087796
2025-02-17,81.19718803804948
2025-02-18,81.38134262170307
2025-02-19,81.36167547781393
2025-02-20,81.32227781406935
2025-02-21,81.2754668264891
2025-02-22,81.11197065413442
2025-02-23,80.91361735513871
2025-02-24,80.68465746280735
2025-02-25,80.61580213881193
2025-02-26,80.36341616671929
2025-02-27,80.11523297959567
2025-02-28,79.88668563686213
2025-03-01,79.57103224829216
2025-03-02,79.25199989418424
2025-03-03,78.93507746489614
2025-03-04,78.81153990252461
2025-03-05,78.5376431484562
2025-03-06,78.30035664989131
2025-03-07,78.11372661359984
2025-03-08,77.86904741635699
2025-03-09,77.64756380525017
2025-03-10,77.45183261011363
2025-03-11,77.46982451419171
2025-03-12,77.35420306917538
2025-03-13,77.2881455681616
2025-03-14,77.28179666448459
2025-03-15,77.22252984672733
2025-03-16,77.1877371659283
2025-03-17,77.17627382027283
2025-03-18,77.37263620039282
2025-03-19,77.42630886078042
2025-03-20,77.51764357379919
2025-03-21,77.65436019416985
2025-03-22,77.7218436057424
2025-03-23,77.79595664501838
2025-03-24,77.87449544781956
2025-03-25,78.14136600219113
2025-03-26,78.24591787869362
2025-03-27,78.36879910399081
2025-03-28,78.51842298878265
2025-03-29,78.58122250180904
2025-03-30,78.63441359810702
2025-03-31,78.67739560788134
2025-04-01,78.8958692246984
2025-04-02,78.9411098630187
2025-04-03,78.99576214069694
2025-04-04,79.07024802692261
2025-04-05,79.05296586822055
2025-04-06,79.0230031688915
2025-04-07,78.98149250900937
2025-04-08,79.1156921915899
2025-04-09,79.07823019284304
2025-04-10,79.05287770866883
2025-04-11,79.05094509989935
2025-04-12,78.96147743461377
2025-04-13,78.86397222067271
2025-04-14,78.75974817469762
2025-04-15,78.83604585106822
2025-04-16,78.74529773469769
2025-04-17,78.67093295303529
2025-04-18,78.62380814350912
2025-04-19,78.4924403219845
2025-04-20,78.35576295025157
2025-04-21,78.21453265572099
2025-04-22,78.25546607975457
2025-04-23,78.13054319866795
2025-04-24,78.02284113886759
2025-04-25,77.94298904784432
2025-04-26,77.77941907999835
2025-04-27,77.61113411873805
2025-04-28,77.43911933688936
2025-04-29,77.4504769542538
2025-04-30,77.29772065316739
2025-05-01,77.16459401827758
2025-05-02,77.06250412144995
2025-05-03,76.88074606441829
2025-05-04,76.69924002285272
2025-05-05,76.51990895387196
2025-05-06,76.530777488692
2025-05-07,76.3852296993139
2025-05-08,76.2677913591218
2025-05-09,76.19052905769661
2025-05-10,76.04324316828247
2025-05-11,75.90617730652218
2025-05-12,75.78137341229292
2025-05-13,75.85675379078062
2025-05-14,75.7853684355728
2025-05-15,75.75117368740291
2025-05-16,75.76543480927238
2025-05-17,75.71692947679666
2025-05-18,75.68467460298488
2025-05-19,75.66930519694941
2025-05-20,75.85718596084797
2025-05-21,75.89969313592279
2025-05-22,75.97903168422823
2025-05-23,76.1046792940778
2025-05-24,76.16363302300903
2025-05-25,76.2331797560491
2025-05-26,76.31231791848526
2025-05-27,76.58590990633651
2025-05-28,76.70400156079376
2025-05-29,76.84767268055793
2025-05-30,77.02550909206539
2025-05-31,77.12387127667537
2025-06-01,77.2196800952394
2025-06-02,77.31184660793402
2025-06-03,77.58542521992274
2025-06-04,77.69092646159666
2025-06-05,77.81015359487357
2025-06-06,77.95265397165606
2025-06-07,78.00596074553961
2025-06-08,78.04834625661707
2025-06-09,78.08021502045898
2025-06-10,78.28821661061735
2025-06-11,78.3245158960544
2025-06-12,78.37258603710544
2025-06-13,78.44361640170334
2025-06-14,78.42671222561633
2025-06-15,78.40160851035958
2025-06-16,78.3700271805705
2025-06-17,78.51975876631272
2025-06-18,78.50390690521311
2025-06-19,78.50666173549554
2025-06-20,78.5396948245162
2025-06-21,78.4923527421393
2025-06-22,78.44437185399072
2025-06-23,78.39724323287251
2025-06-24,78.53830863079563
2025-06-25,78.52002529535093
2025-06-26,78.52576501893803
2025-06-27,78.56623923342778
2025-06-28,78.52972630415594
2025-06-29,78.49482254910595
2025-06-30,78.46184477076822
2025-07-01,78.61696410453484
2025-07-02,78.61150783522609
2025-07-03,78.62779347845661
2025-07-04,78.6755859202671
2025-07-05,78.64235285225244
2025-07-06,78.60603924039378
2025-07-07,78.5664879788254
2025-07-08,78.70958606512957
2025-07-09,78.68657266281699
2025-07-10,78.67987324984033
2025-07-11,78.69955073769103
2025-07-12,78.63354907371574
2025-07-13,78.56045051409345
2025-07-14,78.48087432630093
2025-07-15,78.58159700329382
2025-07-16,78.5148312145138
2025-07-17,78.46402863823464
2025-07-18,78.44029856176832
2025-07-19,78.33261878901769
2025-07-20,78.22056106265676
2025-07-21,78.10565974118599
2025-07-22,78.1755047261665
2025-07-23,78.08299668186093
2025-07-24,78.01213038861808
2025-07-25,77.97439867256159
2025-07-26,77.85899385042383
2025-07-27,77.74552912852394
2025-07-28,77.63540875461226
2025-07-29,77.71592780287685
2025-07-30,77.63953935106501
2025-07-31,77.58965444991004
2025-08-01,77.5770667436646
2025-08-02,77.49017797376611
2025-08-03,77.40774599813226
2025-08-04,77.33028324477766
